zip,year,fire_occurred,avg_tmax_c,avg_tmin_c,tot_prcp_mm,prev_year_fire,prev_year_acres,rolling_3yr_fire_count
95423,2020,1,23.09853494623656,8.098051075268817,17.999999999999996,0,0.0,1.0
95423,2021,1,23.803830261136714,9.48373579109063,10.2,1,35.439831,2.0
95424,2018,0,24.782902585765488,9.311551459293394,86.30000000000001,0,0.0,0.0
95425,2020,1,24.997716317794183,9.345322075032865,17.999999999999996,0,0.0,0.0
95425,2021,1,24.77793778801843,9.818090629800308,5.6,1,150.4945,1.0
95426,2020,0,25.627073291311333,9.819878568780126,17.999999999999996,0,0.0,0.0
95428,2018,1,24.275087278313084,9.642521994134897,500.0,0,0.0,0.0
95428,2019,0,24.49186479490243,10.843523496614894,697.6,1,939.2842,1.0
95428,2020,1,25.29756901607847,10.260045168031821,220.5,0,0.0,1.0
95428,2021,0,25.586657066052226,11.139157706093188,431.4,1,993.1134,2.0
95428,2022,1,24.894716905490448,10.551784332323358,465.7,0,0.0,1.0
95428,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,1,16.68011,2.0
95429,2020,0,26.304492028179457,11.092675812631319,220.5,0,0.0,0.0
95429,2021,0,25.586657066052226,11.139157706093188,431.4,0,0.0,0.0
95431,2018,0,23.19080822640687,8.756561988541575,0.0,0,0.0,0.0
95431,2022,0,24.361427981659027,9.233981981743383,24.3,0,0.0,0.0
95431,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
95432,2019,0,24.49186479490243,10.843523496614894,697.6,0,0.0,0.0
95432,2022,0,25.534463965693803,10.968099654623106,465.7,0,0.0,0.0
95433,2018,0,23.19080822640687,8.756561988541575,0.0,0,0.0,0.0
95433,2021,0,24.655032642089093,9.244280593958013,235.89999999999998,0,0.0,0.0
95435,2018,0,24.782902585765488,9.311551459293394,86.30000000000001,0,0.0,0.0
95436,2022,0,24.815592037890426,9.829977046806857,52.150000000000006,0,0.0,0.0
95439,2020,0,25.627073291311333,9.819878568780126,17.999999999999996,0,0.0,0.0
95439,2022,0,24.815592037890426,9.829977046806857,52.150000000000006,0,0.0,0.0
95441,2020,1,24.69581015943641,9.117286884417029,17.999999999999996,0,0.0,0.0
95441,2021,1,24.818731322441,10.03917329981846,10.2,1,1.20419,1.0
95441,2022,0,24.739356372600948,9.632760496671786,52.150000000000006,1,1.552339,2.0
95442,2021,0,24.848281490015363,9.840075524833589,10.2,0,0.0,0.0
95443,2021,1,24.39460620025136,9.605009076944562,10.2,0,0.0,0.0
95444,2018,0,24.782902585765488,9.311551459293394,86.30000000000001,0,0.0,0.0
95444,2019,0,24.068216205837174,9.953969534050179,153.6,0,0.0,0.0
95444,2022,0,24.815592037890426,9.829977046806857,52.150000000000006,0,0.0,0.0
95445,2018,0,24.145845494111626,10.396185355862775,392.3,0,0.0,0.0
95445,2021,0,23.83714797747056,10.135355222734256,377.9,0,0.0,0.0
95446,2021,0,23.83714797747056,10.135355222734256,377.9,0,0.0,0.0
95448,2018,1,24.021230973327746,8.8436866359447,86.30000000000001,0,0.0,0.0
95448,2019,1,23.83482823627985,10.161515151515152,153.6,1,12.97519,1.0
95448,2020,1,24.260945958472377,9.045019466073414,1.2,1,77762.14,2.0
95448,2021,1,23.928330540427314,9.317032537355118,10.2,1,55216.081481,3.0
95448,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,2.0
95449,2020,0,25.627073291311333,9.819878568780126,17.999999999999996,0,0.0,0.0
95449,2021,0,24.848281490015363,9.840075524833589,10.2,0,0.0,0.0
95450,2020,1,23.949643711868404,9.88178851923012,123.4,0,0.0,0.0
95451,2018,1,22.901300307219664,8.281367127496159,86.30000000000001,0,0.0,0.0
95451,2019,1,23.438054042731462,9.615239491691105,153.6,1,74.63774000000001,1.0
95451,2020,0,25.627073291311333,9.819878568780126,17.999999999999996,1,53.11696,2.0
95453,2018,1,24.15074221477447,9.078662198017037,86.30000000000001,0,0.0,0.0
95453,2020,1,23.44722078029086,8.407747291228937,17.999999999999996,0,0.0,1.0
95453,2021,1,24.818731322441,10.03917329981846,10.2,1,26.931941,2.0
95453,2022,0,24.10947921030582,9.516315866033608,52.150000000000006,1,8.720953,2.0
95454,2022,1,25.534463965693803,10.968099654623106,465.7,0,0.0,0.0
95457,2019,1,23.438054042731462,9.615239491691105,153.6,0,0.0,0.0
95457,2020,1,23.770724508713386,8.4696822395254,17.999999999999996,1,23.91912,1.0
95457,2021,1,22.596979860044378,8.81532172725721,10.2,1,7.27152,2.0
95457,2022,0,23.604389275722426,9.063436593275302,52.150000000000006,1,65.960194,3.0
95457,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,2.0
95459,2018,0,24.145845494111626,10.396185355862775,392.3,0,0.0,0.0
95460,2018,0,25.48227086533538,10.573118279569892,500.0,0,0.0,0.0
95461,2018,0,24.782902585765488,9.311551459293394,86.30000000000001,0,0.0,0.0
95461,2020,1,25.401675262075706,9.624911517848114,17.999999999999996,0,0.0,0.0
95461,2021,1,24.05903435274403,9.381597542242703,10.2,1,5.638311,1.0
95461,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,2.0
95462,2021,0,23.83714797747056,10.135355222734256,377.9,0,0.0,0.0
95462,2022,1,23.991496735791095,10.432487684729065,385.1,0,0.0,0.0
95463,2020,0,26.304492028179457,11.092675812631319,220.5,0,0.0,0.0
95463,2021,0,25.586657066052226,11.139157706093188,431.4,0,0.0,0.0
95464,2021,0,12.873252688172043,-0.11397209421402972,437.5,0,0.0,0.0
95464,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
95465,2018,0,24.145845494111626,10.396185355862775,392.3,0,0.0,0.0
95465,2020,1,24.23257626318805,10.09413456028584,123.9,0,0.0,0.0
95465,2021,1,23.025862309733277,9.721267281105991,377.9,1,3.509619,1.0
95466,2021,0,24.848281490015363,9.840075524833589,10.2,0,0.0,0.0
95466,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
95467,2022,0,24.815592037890426,9.829977046806857,52.150000000000006,0,0.0,0.0
95468,2022,1,23.991496735791095,10.432487684729065,385.1,0,0.0,0.0
95469,2019,0,24.49186479490243,10.843523496614894,697.6,0,0.0,0.0
95469,2020,1,25.29756901607847,10.260045168031821,220.5,0,0.0,0.0
95469,2022,0,25.389919940706925,10.708320888092393,465.7,0,0.0,1.0
95470,2020,0,26.304492028179457,11.092675812631319,220.5,0,0.0,0.0
95470,2021,1,22.303905956647892,8.838888888888889,427.5,0,0.0,0.0
95470,2022,0,24.987067830118903,10.708320888092393,463.75,1,110.79599999999999,1.0
95471,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
95472,2021,0,23.83714797747056,10.135355222734256,377.9,0,0.0,0.0
95473,2020,0,25.627073291311333,9.819878568780126,17.999999999999996,0,0.0,0.0
95476,2018,1,22.542604189573044,8.388498245873107,0.0,0,0.0,0.0
95476,2020,1,24.918175726757486,8.544018221304094,0.0,0,0.0,1.0
95476,2021,1,23.575888632872505,8.615437788018433,235.5,1,6.730837,2.0
95476,2022,1,23.82185597705073,8.579728004661263,24.3,1,13.535155,2.0
95476,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,1,58.67502,3.0
95480,2018,0,24.145845494111626,10.396185355862775,392.3,0,0.0,0.0
95480,2020,0,24.773194907922385,10.468790013595353,123.9,0,0.0,0.0
95481,2022,0,14.612269364549675,3.673381016385049,945.5,0,0.0,0.0
95482,2019,1,12.250940860215055,2.247238863287251,1030.0,0,0.0,0.0
95482,2021,1,14.386768607736348,3.3402387934645996,684.3,0,0.0,1.0
95485,2019,1,12.646290322580647,2.3419864544058098,974.6999999999999,0,0.0,0.0
95485,2021,1,14.199505655634688,2.9488311688311684,687.0,0,0.0,1.0
95486,2019,0,23.683040194572452,10.71505568356375,512.5,0,0.0,0.0
95487,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
95488,2019,1,15.225256249127217,7.6751955034213095,1118.4,0,0.0,0.0
95488,2021,0,14.604829749103942,7.453301331285203,838.8,0,0.0,1.0
95490,2018,0,25.48227086533538,10.573118279569892,500.0,0,0.0,0.0
95490,2020,1,25.54459736407456,10.540797856203863,220.5,0,0.0,0.0
95490,2022,1,25.51343411470497,10.708320888092393,465.7,0,0.0,1.0
95492,2019,0,24.068216205837174,9.953969534050179,153.6,0,0.0,0.0
95493,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
95494,2018,0,24.782902585765488,9.311551459293394,86.30000000000001,0,0.0,0.0
95494,2019,0,24.068216205837174,9.953969534050179,153.6,0,0.0,0.0
95494,2021,0,24.848281490015363,9.840075524833589,10.2,0,0.0,0.0
95494,2022,0,24.815592037890426,9.829977046806857,52.150000000000006,0,0.0,0.0
95497,2021,0,23.83714797747056,10.135355222734256,377.9,0,0.0,0.0
95501,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
95502,2018,0,15.087082693292372,7.760172171018945,934.6,0,0.0,0.0
95511,2018,0,15.087082693292372,7.760172171018945,934.6,0,0.0,0.0
95514,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
95518,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
95519,2018,0,15.087082693292372,7.760172171018945,934.6,0,0.0,0.0
95521,2020,0,15.449264306019034,7.847413484118156,674.9,0,0.0,0.0
95521,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
95524,2018,0,15.087082693292372,7.760172171018945,934.6,0,0.0,0.0
95526,2019,1,15.063672671414606,7.6781280547409585,1113.8000000000002,0,0.0,0.0
95526,2020,1,16.039150537634406,8.62194623655914,559.1,1,21.87162,1.0
95526,2022,0,15.075377682353489,7.719150112879952,886.7,0,0.0,2.0
95527,2020,1,15.282775137358009,7.583688610240335,674.0,0,0.0,0.0
95528,2022,0,15.268173499655703,7.80379282756855,886.7,0,0.0,0.0
95528,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
95532,2020,0,15.449264306019034,7.847413484118156,674.9,0,0.0,0.0
95534,2022,0,15.268173499655703,7.80379282756855,886.7,0,0.0,0.0
95536,2019,0,15.5105171530978,8.10763888888889,1118.4,0,0.0,0.0
95536,2022,0,15.268173499655703,7.80379282756855,886.7,0,0.0,0.0
95537,2018,0,15.087082693292372,7.760172171018945,934.6,0,0.0,0.0
95538,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
95540,2019,0,15.5105171530978,8.10763888888889,1118.4,0,0.0,0.0
95540,2020,0,15.449264306019034,7.847413484118156,674.9,0,0.0,0.0
95540,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
95542,2021,1,14.18631182795699,6.857359447004609,801.8,0,0.0,0.0
95542,2022,1,15.268173499655703,7.80379282756855,868.2,1,35.416129999999995,1.0
95545,2020,0,15.449264306019034,7.847413484118156,674.9,0,0.0,0.0
95546,2018,1,14.899104873621003,7.45743122468929,933.8,0,0.0,0.0
95547,2019,0,15.5105171530978,8.10763888888889,1118.4,0,0.0,0.0
95547,2020,0,15.449264306019034,7.847413484118156,674.9,0,0.0,0.0
95547,2021,0,14.604829749103942,7.453301331285203,838.8,0,0.0,0.0
95548,2020,0,15.449264306019034,7.847413484118156,674.9,0,0.0,0.0
95548,2022,1,15.268173499655703,7.80379282756855,886.7,0,0.0,0.0
95549,2019,0,15.5105171530978,8.10763888888889,1118.4,0,0.0,0.0
95549,2021,0,14.604829749103942,7.453301331285203,838.8,0,0.0,0.0
95551,2022,0,15.268173499655703,7.80379282756855,886.7,0,0.0,0.0
95551,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
95553,2022,1,15.268173499655703,7.80379282756855,886.7,0,0.0,0.0
95553,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,1,21.17796,1.0
95554,2022,0,15.268173499655703,7.80379282756855,886.7,0,0.0,0.0
95555,2022,1,15.268173499655703,7.80379282756855,886.7,0,0.0,0.0
95555,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,1,28.42003,1.0
95556,2019,0,15.5105171530978,8.10763888888889,1118.4,0,0.0,0.0
95556,2022,1,15.268173499655703,7.80379282756855,886.7,0,0.0,0.0
95558,2018,1,15.166043010752688,7.7731397849462365,860.2,0,0.0,0.0
95558,2020,0,15.449264306019034,7.847413484118156,674.9,0,0.0,1.0
95560,2018,0,15.087082693292372,7.760172171018945,934.6,0,0.0,0.0
95560,2022,0,15.268173499655703,7.80379282756855,886.7,0,0.0,0.0
95563,2020,1,15.280409545960158,7.582935922068291,669.8,0,0.0,0.0
95563,2022,0,15.183746119626264,7.671554046543617,886.7,0,0.0,1.0
95564,2022,0,15.268173499655703,7.80379282756855,886.7,0,0.0,0.0
95565,2018,0,15.087082693292372,7.760172171018945,934.6,0,0.0,0.0
95565,2020,0,15.449264306019034,7.847413484118156,674.9,0,0.0,0.0
95565,2022,0,15.268173499655703,7.80379282756855,886.7,0,0.0,0.0
95567,2022,0,20.920856694828466,6.666215470893585,398.7,0,0.0,0.0
95567,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
95568,2022,0,15.268173499655703,7.80379282756855,886.7,0,0.0,0.0
95569,2020,0,15.449264306019034,7.847413484118156,674.9,0,0.0,0.0
95569,2021,0,14.604829749103942,7.453301331285203,838.8,0,0.0,0.0
95573,2020,0,15.449264306019034,7.847413484118156,674.9,0,0.0,0.0
95573,2021,1,14.347204301075267,7.135273006563329,837.9000000000001,0,0.0,0.0
95573,2022,1,15.268173499655703,7.80379282756855,886.25,1,2421.245,1.0
95573,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,1,11464.9,2.0
95587,2019,0,15.5105171530978,8.10763888888889,1118.4,0,0.0,0.0
95587,2022,0,15.268173499655703,7.80379282756855,886.7,0,0.0,0.0
95595,2018,0,15.087082693292372,7.760172171018945,934.6,0,0.0,0.0
95595,2019,1,14.940953917050692,7.5585,1069.4,0,0.0,0.0
95595,2021,1,14.463919843597262,7.11093283061025,833.3,0,0.0,1.0
95595,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,1.0
95601,2020,0,25.337927635644544,9.833888270918305,173.4,0,0.0,0.0
95602,2019,0,23.599751085334418,10.116179385429385,100.7,0,0.0,0.0
95603,2018,0,24.022057421436248,9.327567096071336,0.0,0,0.0,0.0
95603,2019,0,23.599751085334418,10.116179385429385,100.7,0,0.0,0.0
95604,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
95605,2019,0,23.650104966717873,9.859213389656938,632.0999999999999,0,0.0,0.0
95605,2020,0,25.337927635644544,9.833888270918305,173.4,0,0.0,0.0
95605,2021,0,24.277886584741424,9.476808115719406,480.3,0,0.0,0.0
95606,2020,1,24.765898135976,9.357169582364243,17.999999999999996,0,0.0,0.0
95607,2018,1,24.116499790532046,8.899268258623097,86.30000000000001,0,0.0,0.0
95607,2020,1,23.31907263214271,8.48370905944877,17.999999999999996,0,0.0,1.0
95607,2021,1,24.39460620025136,9.605009076944562,10.2,1,94.64026199999999,2.0
95608,2021,0,24.277886584741424,9.476808115719406,480.3,0,0.0,0.0
95609,2019,0,23.650104966717873,9.859213389656938,632.0999999999999,0,0.0,0.0
95609,2022,0,24.10838069636457,9.655348193318854,474.35,0,0.0,0.0
95609,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
95610,2020,0,25.337927635644544,9.833888270918305,173.4,0,0.0,0.0
95610,2022,0,24.10838069636457,9.655348193318854,474.35,0,0.0,0.0
95612,2020,0,25.337927635644544,9.833888270918305,173.4,0,0.0,0.0
95612,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
95614,2018,0,24.022057421436248,9.327567096071336,0.0,0,0.0,0.0
95614,2019,1,23.020832352832354,9.755961926961927,100.7,0,0.0,0.0
95615,2021,0,24.277886584741424,9.476808115719406,480.3,0,0.0,0.0
95615,2022,0,24.10838069636457,9.655348193318854,474.35,0,0.0,0.0
95616,2020,0,25.337927635644544,9.833888270918305,173.4,0,0.0,0.0
95617,2022,0,24.10838069636457,9.655348193318854,474.35,0,0.0,0.0
95618,2018,0,23.938874807987713,9.10666474654378,468.4,0,0.0,0.0
95618,2019,0,23.650104966717873,9.859213389656938,632.0999999999999,0,0.0,0.0
95619,2019,1,22.58306179006179,9.446135087135087,100.7,0,0.0,0.0
95619,2020,0,24.77521503169306,9.953441809241308,0.0,1,34.91486,1.0
95619,2021,0,24.394039442039443,9.87328992691896,141.20000000000002,0,0.0,1.0
95621,2018,0,23.938874807987713,9.10666474654378,468.4,0,0.0,0.0
95621,2019,0,23.650104966717873,9.859213389656938,632.0999999999999,0,0.0,0.0
95621,2022,0,24.10838069636457,9.655348193318854,474.35,0,0.0,0.0
95623,2018,1,23.229505655634686,8.612255969836616,468.4,0,0.0,0.0
95623,2019,1,22.779293394777266,9.315916073174138,632.0999999999999,1,66.73654,1.0
95623,2021,1,23.547088395475495,9.031972489875715,480.3,0,0.0,2.0
95624,2020,0,25.337927635644544,9.833888270918305,173.4,0,0.0,0.0
95624,2022,0,24.10838069636457,9.655348193318854,474.35,0,0.0,0.0
95625,2019,0,24.068216205837174,9.953969534050179,153.6,0,0.0,0.0
95625,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
95626,2018,1,23.229505655634686,8.612255969836616,468.4,0,0.0,0.0
95626,2020,0,25.337927635644544,9.833888270918305,173.4,0,0.0,1.0
95627,2020,1,24.765898135976,9.357169582364243,17.999999999999996,0,0.0,0.0
95629,2020,0,25.337927635644544,9.833888270918305,173.4,0,0.0,0.0
95629,2021,1,23.548300516687615,9.079245217148442,479.0,0,0.0,0.0
95630,2022,0,24.10838069636457,9.655348193318854,474.35,0,0.0,0.0
95631,2019,1,23.511741443741446,10.050442446442446,100.7,0,0.0,0.0
95631,2021,1,23.65895211858848,9.489346586941894,141.20000000000002,0,0.0,1.0
95631,2022,1,23.840504770012366,9.721394198091602,50.35,1,415.955,2.0
95632,2018,1,23.217863426895686,8.718179723502304,468.4,0,0.0,0.0
95632,2019,1,23.025872084904343,9.474899455383326,629.0999999999999,1,63.63537,1.0
95633,2020,1,23.816598216392432,9.193148640384457,0.0,0,0.0,0.0
95633,2022,0,23.91932781891434,9.600428511495148,50.35,0,0.0,1.0
95634,2018,0,24.022057421436248,9.327567096071336,0.0,0,0.0,0.0
95634,2022,1,24.208048431737843,9.913365868080135,50.35,0,0.0,0.0
95635,2018,1,23.340539914294087,8.944277741168731,0.0,0,0.0,0.0
95636,2018,0,24.022057421436248,9.327567096071336,0.0,0,0.0,0.0
95636,2019,0,23.599751085334418,10.116179385429385,100.7,0,0.0,0.0
95637,2020,1,24.765898135976,9.357169582364243,17.999999999999996,0,0.0,0.0
95637,2022,0,24.774400360870743,9.598622553598915,52.150000000000006,0,0.0,1.0
95637,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,1.0
95638,2019,1,22.68163943583298,9.236443932411674,632.0999999999999,0,0.0,0.0
95638,2021,0,24.277886584741424,9.476808115719406,480.3,0,0.0,1.0
95638,2022,1,24.10838069636457,9.356626024065541,474.35,0,0.0,1.0
95639,2020,0,25.337927635644544,9.833888270918305,173.4,0,0.0,0.0
95640,2018,1,22.932144951822373,8.495833682446586,468.4,0,0.0,0.0
95640,2020,0,25.337927635644544,9.833888270918305,173.4,0,0.0,1.0
95640,2021,1,23.547088395475495,9.031972489875715,480.3,0,0.0,1.0
95640,2022,1,23.598596681096684,9.43293038039701,474.35,1,65.68092,1.0
95641,2020,0,25.75947717481505,9.223683369528752,0.0,0,0.0,0.0
95642,2019,1,24.420953079178886,9.872024856863566,427.29999999999995,0,0.0,0.0
95642,2021,0,24.394918074756784,9.027391193036355,360.1,0,0.0,1.0
95642,2022,0,24.96020996252851,9.691880964018061,359.75,0,0.0,1.0
95644,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
95645,2021,0,24.394039442039443,9.87328992691896,141.20000000000002,0,0.0,0.0
95645,2022,0,24.208048431737843,9.913365868080135,50.35,0,0.0,0.0
95646,2021,1,19.878926825862308,4.354199134199134,206.2,0,0.0,0.0
95646,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,1.0
95648,2018,1,21.902397477152068,7.971366229571319,0.0,0,0.0,0.0
95648,2019,1,23.91076741776742,10.567325563325562,100.7,1,47.810616,1.0
95648,2020,1,23.519808811671993,8.837934359753046,0.0,1,24.59045,2.0
95648,2021,1,23.83491171454808,9.649144566739874,141.20000000000002,1,163.52905,3.0
95648,2022,1,23.67736026311004,9.24353946324646,50.35,1,73.37911,3.0
95650,2018,0,24.022057421436248,9.327567096071336,0.0,0,0.0,0.0
95652,2018,0,23.938874807987713,9.10666474654378,468.4,0,0.0,0.0
95652,2019,0,23.650104966717873,9.859213389656938,632.0999999999999,0,0.0,0.0
95652,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
95653,2020,0,25.627073291311333,9.819878568780126,17.999999999999996,0,0.0,0.0
95654,2018,0,25.499466845878136,9.511737071172556,359.4,0,0.0,0.0
95654,2020,0,26.331675936225437,10.125391484365345,151.70000000000002,0,0.0,0.0
95654,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
95655,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
95658,2018,0,24.022057421436248,9.327567096071336,0.0,0,0.0,0.0
95658,2021,0,24.394039442039443,9.87328992691896,141.20000000000002,0,0.0,0.0
95659,2020,0,24.77521503169306,9.953441809241308,0.0,0,0.0,0.0
95661,2021,0,24.394039442039443,9.87328992691896,141.20000000000002,0,0.0,0.0
95661,2022,0,24.208048431737843,9.913365868080135,50.35,0,0.0,0.0
95662,2021,0,24.277886584741424,9.476808115719406,480.3,0,0.0,0.0
95663,2018,1,23.19581588832006,8.879423845064835,0.0,0,0.0,0.0
95664,2018,1,23.225274762778938,8.797345922986914,0.0,0,0.0,0.0
95664,2020,1,24.060840640634854,9.460118337354153,0.0,0,0.0,1.0
95664,2021,1,23.83491171454808,9.649144566739874,141.20000000000002,1,28.27121,2.0
95665,2022,1,24.10838069636457,9.655348193318854,474.35,0,0.0,0.0
95665,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,1,4466.222,1.0
95666,2018,0,23.938874807987713,9.10666474654378,468.4,0,0.0,0.0
95666,2021,0,24.277886584741424,9.476808115719406,480.3,0,0.0,0.0
95667,2019,1,22.619533651533654,9.520247641247641,100.7,0,0.0,0.0
95668,2018,1,23.19581588832006,8.879423845064835,0.0,0,0.0,0.0
95668,2020,1,25.74392959469155,10.645103674597557,0.0,0,0.0,1.0
95668,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,1.0
95669,2020,1,24.14271746384872,9.112042269187986,173.4,0,0.0,0.0
95669,2021,1,23.804322022063957,9.244787739142579,480.0,1,68.39968,1.0
95669,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,2.0
95670,2019,0,23.650104966717873,9.859213389656938,632.0999999999999,0,0.0,0.0
95670,2022,0,24.10838069636457,9.655348193318854,474.35,0,0.0,0.0
95671,2022,0,24.208048431737843,9.913365868080135,50.35,0,0.0,0.0
95672,2018,0,24.022057421436248,9.327567096071336,0.0,0,0.0,0.0
95672,2021,0,24.394039442039443,9.87328992691896,141.20000000000002,0,0.0,0.0
95672,2022,0,24.208048431737843,9.913365868080135,50.35,0,0.0,0.0
95673,2021,0,24.277886584741424,9.476808115719406,480.3,0,0.0,0.0
95674,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
95677,2018,0,24.022057421436248,9.327567096071336,0.0,0,0.0,0.0
95677,2019,0,23.599751085334418,10.116179385429385,100.7,0,0.0,0.0
95678,2019,0,23.599751085334418,10.116179385429385,100.7,0,0.0,0.0
95679,2019,1,23.28623586091328,9.45160312805474,153.6,0,0.0,0.0
95679,2021,1,24.05903435274403,9.381597542242703,10.2,0,0.0,1.0
95679,2022,0,24.42096846925476,9.416600335148722,52.150000000000006,1,18.52191,2.0
95680,2019,0,23.650104966717873,9.859213389656938,632.0999999999999,0,0.0,0.0
95680,2020,0,25.337927635644544,9.833888270918305,173.4,0,0.0,0.0
95681,2019,0,23.599751085334418,10.116179385429385,100.7,0,0.0,0.0
95681,2020,1,24.060840640634854,9.460118337354153,0.0,0,0.0,0.0
95681,2022,1,24.04144903103555,9.666704132136555,50.35,0,0.0,1.0
95682,2018,1,22.932144951822373,8.495833682446586,468.4,0,0.0,0.0
95682,2019,1,23.025872084904343,9.474899455383326,629.0999999999999,1,315.9945,1.0
95682,2020,1,24.9448946641049,9.708523275019381,173.4,1,39.63939,2.0
95682,2021,1,23.804322022063957,9.244787739142579,480.0,1,14.42604,3.0
95683,2018,1,23.217863426895686,8.718179723502304,468.4,0,0.0,0.0
95683,2020,1,24.424073549735397,9.14430040111909,172.9,0,0.0,1.0
95683,2021,0,24.277886584741424,9.476808115719406,480.3,1,509.1472,2.0
95683,2022,1,23.96399577572965,9.310554258419248,474.35,0,0.0,1.0
95684,2018,0,24.022057421436248,9.327567096071336,0.0,0,0.0,0.0
95684,2021,0,24.394039442039443,9.87328992691896,141.20000000000002,0,0.0,0.0
95685,2019,0,23.650104966717873,9.859213389656938,632.0999999999999,0,0.0,0.0
95688,2019,0,24.068216205837174,9.953969534050179,153.6,0,0.0,0.0
95688,2020,1,24.43184278828328,9.096434927697441,17.999999999999996,0,0.0,0.0
95688,2021,1,23.223744239631337,8.944542242703534,10.2,1,14.413784,1.0
95688,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,2.0
95689,2022,0,24.10838069636457,9.655348193318854,474.35,0,0.0,0.0
95690,2020,0,25.337927635644544,9.833888270918305,173.4,0,0.0,0.0
95690,2022,0,24.10838069636457,9.655348193318854,474.35,0,0.0,0.0
95691,2019,0,23.650104966717873,9.859213389656938,632.0999999999999,0,0.0,0.0
95691,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,0.0
95692,2019,1,22.619533651533654,9.520247641247641,100.7,0,0.0,0.0
95692,2022,1,24.208048431737843,9.6967687840833,50.35,0,0.0,1.0
95692,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,1,17.06631,1.0
95693,2020,1,24.49797384299053,9.370986618127885,173.4,0,0.0,0.0
95693,2021,0,24.277886584741424,9.476808115719406,480.3,1,740.1123,1.0
95693,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,1.0
95694,2018,1,23.704515430805756,8.607909509844994,86.30000000000001,0,0.0,0.0
95694,2019,1,23.28623586091328,9.45160312805474,153.6,1,822.23,1.0
95694,2020,1,24.997716317794183,9.345322075032865,17.999999999999996,1,16.01936,2.0
95694,2021,1,24.39460620025136,9.605009076944562,10.2,1,1841.0,3.0
95694,2023,0,23.938874807987713,10.71505568356375,241.84999999999997,0,0.0,2.0
95695,2019,0,23.650104966717873,9.859213389656938,632.0999999999999,0,0.0,0.0
95696,2020,0,25.627073291311333,9.819878568780126,17.999999999999996,0,0.0,0.0
95698,2018,0,23.938874807987713,9.10666474654378,468.4,0,0.0,0.0
95698,2022,0,24.10838069636457,9.655348193318854,474.35,0,0.0,0.0
95699,2018,0,23.938874807987713,9.10666474654378,468.4,0,0.0,0.0
95699,2019,0,23.650104966717873,9.859213389656938,632.0999999999999,0,0.0,0.0
95703,2018,0,24.022057421436248,9.327567096071336,0.0,0,0.0,0.0
95709,2018,1,23.340539914294087,8.944277741168731,0.0,0,0.0,0.0
